replace_type,top_fraction,embedding_dim,hidden_dim,context_window,replace_frac,loss
True,0.05,128,128,14,0.05,6.152861867686817
True,0.05,128,128,14,0.01,6.3269893122416425
False,0.05,128,128,14,0.1,6.263235695184522
False,0.05,128,128,14,0.05,6.263235695184522
False,0.05,128,128,14,0.01,6.263235695184522
True,0.1,128,128,14,0.1,5.971789665676911
True,0.1,128,128,14,0.05,6.142715001635579
True,0.1,128,128,14,0.01,6.32653249791568
False,0.1,128,128,14,0.1,6.1737651447910675
False,0.1,128,128,14,0.05,6.1737651447910675
False,0.1,128,128,14,0.01,6.204833227599612
True,0.01,128,256,14,0.1,6.065870904048113
True,0.01,128,256,14,0.05,6.170992281142189
True,0.01,128,256,14,0.01,6.283105783729182
False,0.01,128,256,14,0.1,6.392841082588199
False,0.01,128,256,14,0.05,6.392841082588199
False,0.01,128,256,14,0.01,6.392841082588199
True,0.05,128,256,14,0.1,5.947316650330688
True,0.05,128,256,14,0.05,6.10247402167521
True,0.05,128,256,14,0.01,6.262201824371103
False,0.05,128,256,14,0.1,6.191509248042992
False,0.05,128,256,14,0.05,6.191509248042992
False,0.05,128,256,14,0.01,6.191509248042992
True,0.1,128,256,14,0.1,5.91893727206353
